,id_collar,id_itm,id_user,lat,lng,time_stamp,month
343,AV338,1FAE67D,3508,36.823819333,-4.868101015,2022-02-04 04:16:13,2
344,AV338,1FAE67D,3508,36.823193713,-4.868970779,2022-02-04 04:46:35,2
345,AO771,BF8B66,3508,36.824200809,-4.868451972,2022-02-04 04:53:54,2
346,AV338,1FAE67D,3508,36.823834592,-4.867521172,2022-02-04 05:15:50,2
347,AV338,1FAE67D,3508,36.823987182,-4.868055238,2022-02-04 05:45:33,2
348,AV338,1FAE67D,3508,36.82371252,-4.867994202,2022-02-04 06:16:06,2
349,AV338,1FAE67D,3508,36.823804074,-4.868223087,2022-02-04 06:45:58,2
350,AV337,1FAE5DE,3508,36.82371252,-4.868055238,2022-02-04 07:07:09,2
351,AV338,1FAE67D,3508,36.823804074,-4.868070497,2022-02-04 07:15:53,2
352,AV337,1FAE5DE,3508,36.823682002,-4.868009461,2022-02-04 07:37:06,2
353,AV338,1FAE67D,3508,36.823727779,-4.868055238,2022-02-04 07:45:19,2
354,AV338,1FAE67D,3508,36.823620966,-4.868055238,2022-02-04 08:14:50,2
355,AV337,1FAE5DE,3508,36.823804074,-4.868101015,2022-02-04 08:37:11,2
356,AV337,1FAE5DE,3508,36.823697261,-4.867811093,2022-02-04 09:08:04,2
357,AV337,1FAE5DE,3508,36.823636225,-4.867826352,2022-02-04 09:37:38,2
358,AV338,1FAE67D,3508,36.823651484,-4.86802472,2022-02-04 09:44:59,2
359,AO771,BF8B66,3508,36.824216068,-4.868665599,2022-02-04 09:55:20,2
360,AV338,1FAE67D,3508,36.823514153,-4.867780575,2022-02-04 10:14:22,2
361,AO771,BF8B66,3508,36.823987182,-4.868528267,2022-02-04 10:26:01,2
362,AV337,1FAE5DE,3508,36.823605707,-4.867933165,2022-02-04 10:38:17,2
363,AV338,1FAE67D,3508,36.823605707,-4.868009461,2022-02-04 10:44:34,2
364,AO771,BF8B66,3508,36.824078737,-4.868528267,2022-02-04 10:56:05,2
365,AV338,1FAE67D,3508,36.823651484,-4.867948425,2022-02-04 11:13:37,2
366,AO771,BF8B66,3508,36.824109255,-4.868543526,2022-02-04 11:25:42,2
367,AV338,1FAE67D,3508,36.823544671,-4.867933165,2022-02-04 11:43:49,2
368,AV338,1FAE67D,3508,36.823743038,-4.867582208,2022-02-04 12:13:15,2
369,AO771,BF8B66,3508,36.824063478,-4.868604562,2022-02-04 12:26:02,2
370,AV337,1FAE5DE,3508,36.823529412,-4.868101015,2022-02-04 12:38:27,2
371,AV338,1FAE67D,3508,36.823880369,-4.867887388,2022-02-04 12:43:16,2
372,AV337,1FAE5DE,3508,36.823270008,-4.868314641,2022-02-04 13:08:45,2
373,AV338,1FAE67D,3508,36.823590448,-4.867872129,2022-02-04 13:13:15,2
374,AO771,BF8B66,3508,36.824155032,-4.868680858,2022-02-04 13:26:15,2
375,AV337,1FAE5DE,3508,36.823651484,-4.867994202,2022-02-04 13:38:01,2
376,AV338,1FAE67D,3508,36.823682002,-4.867765316,2022-02-04 13:43:13,2
377,AO771,BF8B66,3508,36.824246586,-4.868543526,2022-02-04 13:56:25,2
378,AV338,1FAE67D,3508,36.823682002,-4.86802472,2022-02-04 14:13:04,2
379,AV337,1FAE5DE,3508,36.823743038,-4.868009461,2022-02-04 14:38:57,2
380,AV338,1FAE67D,3508,36.823682002,-4.867811093,2022-02-04 14:43:19,2
381,AO771,BF8B66,3508,36.824277104,-4.868467231,2022-02-04 14:56:44,2
382,AV337,1FAE5DE,3508,36.823666743,-4.867826352,2022-02-04 15:08:56,2
383,AV338,1FAE67D,3508,36.823758297,-4.867826352,2022-02-04 15:12:26,2
384,AO771,BF8B66,3508,36.824155032,-4.868543526,2022-02-04 15:26:50,2
385,AV338,1FAE67D,3508,1.00390631,0.0,2022-02-04 15:43:10,2
386,AV337,1FAE5DE,3508,36.823590448,-4.868101015,2022-02-04 16:09:07,2
387,AV338,1FAE67D,3508,1.00390631,0.0,2022-02-04 16:13:00,2
388,AV337,1FAE5DE,3508,36.823956664,-4.868162051,2022-02-04 16:39:16,2
389,AV338,1FAE67D,3508,36.823773556,-4.868055238,2022-02-04 16:42:41,2
390,AV338,1FAE67D,3508,36.823682002,-4.868009461,2022-02-04 17:12:29,2
391,AO771,BF8B66,3508,36.824353399,-4.868268864,2022-02-04 17:27:21,2
392,AV337,1FAE5DE,3508,36.823697261,-4.868314641,2022-02-04 17:38:59,2
393,AV338,1FAE67D,3508,36.82371252,-4.868070497,2022-02-04 17:41:30,2
394,AO771,BF8B66,3508,36.824567025,-4.868131533,2022-02-04 17:57:43,2
395,AV337,1FAE5DE,3508,36.823941405,-4.868574044,2022-02-04 18:09:26,2
396,AV338,1FAE67D,3508,36.823651484,-4.868116274,2022-02-04 18:11:31,2
397,AO771,BF8B66,3508,36.82433814,-4.868451972,2022-02-04 18:28:06,2
398,AV337,1FAE5DE,3508,36.823666743,-4.867841611,2022-02-04 18:39:33,2
399,AV338,1FAE67D,3508,36.823620966,-4.868207828,2022-02-04 18:41:19,2
400,AO771,BF8B66,3508,36.824200809,-4.868497749,2022-02-04 18:57:48,2
401,AV337,1FAE5DE,3508,36.823773556,-4.868055238,2022-02-04 19:09:34,2
402,AV338,1FAE67D,3508,36.823758297,-4.868101015,2022-02-04 19:11:15,2
403,AO771,BF8B66,3508,36.824277104,-4.868467231,2022-02-04 19:27:58,2
404,AV337,1FAE5DE,3508,36.82371252,-4.86785687,2022-02-04 19:39:28,2
405,AV338,1FAE67D,3508,36.823758297,-4.868284123,2022-02-04 19:41:41,2
406,AO771,BF8B66,3508,36.824139773,-4.868513008,2022-02-04 19:58:11,2
407,AV337,1FAE5DE,3508,36.823941405,-4.867841611,2022-02-04 20:09:45,2
408,AV338,1FAE67D,3508,36.82386511,-4.868131533,2022-02-04 20:11:32,2
409,AV337,1FAE5DE,3508,36.823849851,-4.86802472,2022-02-04 20:38:55,2
410,AV338,1FAE67D,3508,36.823743038,-4.867902647,2022-02-04 20:40:46,2
411,AO771,BF8B66,3508,36.82418555,-4.868696117,2022-02-04 20:58:21,2
412,AV337,1FAE5DE,3508,36.823620966,-4.868039979,2022-02-04 21:09:53,2
413,AV338,1FAE67D,3508,36.823697261,-4.867994202,2022-02-04 21:11:13,2
414,AO771,BF8B66,3508,36.824292363,-4.868848707,2022-02-04 21:28:30,2
415,AV337,1FAE5DE,3508,36.823605707,-4.867994202,2022-02-04 21:39:08,2
416,AV338,1FAE67D,3508,36.823666743,-4.868055238,2022-02-04 21:41:02,2
417,AO771,BF8B66,3508,36.824063478,-4.868421454,2022-02-04 21:58:46,2
418,AV337,1FAE5DE,3508,36.823590448,-4.867933165,2022-02-04 22:09:09,2
419,AV338,1FAE67D,3508,36.823620966,-4.868070497,2022-02-04 22:10:08,2
420,AO771,BF8B66,3508,36.824292363,-4.868497749,2022-02-04 22:28:53,2
421,AV337,1FAE5DE,3508,36.823773556,-4.868116274,2022-02-04 22:39:42,2
422,AV338,1FAE67D,3508,36.823529412,-4.867994202,2022-02-04 22:39:51,2
423,AV338,1FAE67D,3508,36.823682002,-4.867978943,2022-02-04 23:10:33,2
424,AO771,BF8B66,3508,36.823956664,-4.8683299,2022-02-04 23:29:11,2
425,AV338,1FAE67D,3508,36.823743038,-4.86802472,2022-02-04 23:39:43,2
426,AV337,1FAE5DE,3508,36.823758297,-4.867978943,2022-02-04 23:40:02,2
427,AO771,BF8B66,3508,36.824032959,-4.8683299,2022-02-04 23:59:29,2
428,AV338,1FAE67D,3508,36.823849851,-4.867780575,2022-02-05 00:09:25,2
429,AV337,1FAE5DE,3508,36.823682002,-4.868009461,2022-02-05 00:09:53,2
430,AO771,BF8B66,3508,36.823971923,-4.868436713,2022-02-05 00:29:40,2
431,AV338,1FAE67D,3508,36.823788815,-4.867597467,2022-02-05 00:39:15,2
432,AV337,1FAE5DE,3508,36.823697261,-4.867994202,2022-02-05 00:40:22,2
433,AO771,BF8B66,3508,36.824216068,-4.8683299,2022-02-05 01:00:07,2
434,AV337,1FAE5DE,3508,36.823743038,-4.867826352,2022-02-05 01:09:47,2
435,AV338,1FAE67D,3508,36.823620966,-4.867978943,2022-02-05 01:09:57,2
436,AO771,BF8B66,3508,36.824155032,-4.868604562,2022-02-05 01:29:46,2
437,AV338,1FAE67D,3508,36.823392081,-4.868039979,2022-02-05 01:38:58,2
438,AV337,1FAE5DE,3508,36.82386511,-4.867917906,2022-02-05 01:40:00,2
439,AV338,1FAE67D,3508,36.823544671,-4.867765316,2022-02-05 02:09:35,2
440,AV337,1FAE5DE,3508,36.823666743,-4.867887388,2022-02-05 02:10:36,2
441,AO771,BF8B66,3508,36.824139773,-4.868589303,2022-02-05 02:30:07,2
442,AV338,1FAE67D,3508,36.823743038,-4.868116274,2022-02-05 02:38:37,2
443,AO771,BF8B66,3508,36.824078737,-4.868604562,2022-02-05 03:00:13,2
444,AV338,1FAE67D,3508,36.823727779,-4.868162051,2022-02-05 03:08:33,2
445,AV337,1FAE5DE,3508,36.823636225,-4.868085756,2022-02-05 03:10:36,2
446,AO771,BF8B66,3508,36.824093996,-4.868543526,2022-02-05 03:30:24,2
447,AV338,1FAE67D,3508,36.82386511,-4.868207828,2022-02-05 03:38:26,2
448,AV337,1FAE5DE,3508,36.823727779,-4.868085756,2022-02-05 03:40:04,2
449,AO771,BF8B66,3508,36.824353399,-4.868436713,2022-02-05 04:00:31,2
450,AV338,1FAE67D,3508,36.823727779,-4.868085756,2022-02-05 04:08:11,2
451,AV337,1FAE5DE,3508,36.823544671,-4.867612726,2022-02-05 04:10:29,2
452,AO771,BF8B66,3508,36.824399176,-4.868421454,2022-02-05 04:30:41,2
453,AV338,1FAE67D,3508,36.823788815,-4.868146792,2022-02-05 04:38:43,2
454,AV337,1FAE5DE,3508,36.823666743,-4.868070497,2022-02-05 04:40:09,2
455,AO771,BF8B66,3508,36.824567025,-4.867658503,2022-02-05 05:01:01,2
456,AV338,1FAE67D,3508,36.823666743,-4.868039979,2022-02-05 05:08:23,2
457,AV337,1FAE5DE,3508,36.823620966,-4.867978943,2022-02-05 05:11:00,2
458,AO771,BF8B66,3508,36.824383917,-4.868665599,2022-02-05 05:31:05,2
459,AV338,1FAE67D,3508,36.823743038,-4.868162051,2022-02-05 05:38:29,2
460,AV337,1FAE5DE,3508,36.823651484,-4.868085756,2022-02-05 05:40:21,2
461,AV338,1FAE67D,3508,36.823697261,-4.867917906,2022-02-05 06:07:33,2
462,AV337,1FAE5DE,3508,36.823605707,-4.867994202,2022-02-05 06:10:31,2
463,AV338,1FAE67D,3508,36.823788815,-4.868055238,2022-02-05 06:37:22,2
464,AV337,1FAE5DE,3508,36.823651484,-4.86770428,2022-02-05 06:41:19,2
465,AV338,1FAE67D,3508,36.82355993,-4.868085756,2022-02-05 07:07:44,2
466,AV337,1FAE5DE,3508,36.823590448,-4.867994202,2022-02-05 07:11:11,2
467,AV338,1FAE67D,3508,36.823743038,-4.867978943,2022-02-05 07:37:53,2
468,AV337,1FAE5DE,3508,36.823788815,-4.868039979,2022-02-05 07:40:40,2
469,AO771,BF8B66,3508,36.824170291,-4.868879225,2022-02-05 08:02:01,2
470,AV338,1FAE67D,3508,36.823590448,-4.868268864,2022-02-05 08:07:08,2
471,AV337,1FAE5DE,3508,36.823483635,-4.867902647,2022-02-05 08:10:50,2
472,AO771,BF8B66,3508,36.824429694,-4.868101015,2022-02-05 08:32:13,2
473,AV338,1FAE67D,3508,36.823651484,-4.867994202,2022-02-05 08:36:54,2
474,AV337,1FAE5DE,3508,36.823544671,-4.868009461,2022-02-05 08:41:36,2
475,AO771,BF8B66,3508,36.824567025,-4.868680858,2022-02-05 09:02:14,2
476,AV338,1FAE67D,3508,36.823636225,-4.867917906,2022-02-05 09:07:21,2
477,AO771,BF8B66,3508,36.824231327,-4.868772412,2022-02-05 09:32:20,2
478,AV338,1FAE67D,3508,36.823727779,-4.867750057,2022-02-05 09:36:50,2
479,AV337,1FAE5DE,3508,36.823514153,-4.867811093,2022-02-05 09:41:34,2
480,AV338,1FAE67D,3508,36.823682002,-4.867658503,2022-02-05 10:06:21,2
481,AV337,1FAE5DE,3508,36.823636225,-4.867872129,2022-02-05 10:11:11,2
482,AO771,BF8B66,3508,36.824155032,-4.868696117,2022-02-05 10:32:34,2
483,AV338,1FAE67D,3508,36.82371252,-4.867902647,2022-02-05 10:35:59,2
484,AV337,1FAE5DE,3508,36.823514153,-4.867963684,2022-02-05 10:41:19,2
485,AV338,1FAE67D,3508,36.823956664,-4.867795834,2022-02-05 11:06:05,2
486,AV337,1FAE5DE,3508,36.823605707,-4.86802472,2022-02-05 11:11:09,2
487,AO771,BF8B66,3508,36.8240177,-4.868787671,2022-02-05 11:33:09,2
488,AV338,1FAE67D,3508,36.823666743,-4.868101015,2022-02-05 11:36:29,2
489,AV337,1FAE5DE,3508,36.823788815,-4.868055238,2022-02-05 11:41:41,2
490,AO771,BF8B66,3508,36.824063478,-4.868528267,2022-02-05 12:02:54,2
491,AV338,1FAE67D,3508,36.823636225,-4.86770428,2022-02-05 12:06:12,2
492,AV337,1FAE5DE,3508,36.823743038,-4.867948425,2022-02-05 12:11:24,2
493,AV338,1FAE67D,3508,36.823788815,-4.86785687,2022-02-05 12:35:43,2
494,AV337,1FAE5DE,3508,36.823651484,-4.867872129,2022-02-05 12:41:36,2
495,AV338,1FAE67D,3508,36.823605707,-4.86785687,2022-02-05 13:05:51,2
496,AV337,1FAE5DE,3508,36.823941405,-4.86770428,2022-02-05 13:11:35,2
497,AV338,1FAE67D,3508,36.823926146,-4.86785687,2022-02-05 13:35:21,2
498,AV337,1FAE5DE,3508,36.823788815,-4.867780575,2022-02-05 13:41:35,2
499,AO771,BF8B66,3508,36.824353399,-4.868375677,2022-02-05 14:03:39,2
500,AV338,1FAE67D,3508,36.823804074,-4.867780575,2022-02-05 14:05:31,2
501,AV337,1FAE5DE,3508,36.823575189,-4.867765316,2022-02-05 14:11:43,2
502,AO771,BF8B66,3508,36.824231327,-4.868604562,2022-02-05 14:33:39,2
503,AV338,1FAE67D,3508,36.823697261,-4.867566949,2022-02-05 14:35:25,2
504,AV337,1FAE5DE,3508,36.823590448,-4.867841611,2022-02-05 14:41:43,2
505,AO771,BF8B66,3508,36.824124514,-4.868497749,2022-02-05 15:04:14,2
506,AV338,1FAE67D,3508,36.823956664,-4.867978943,2022-02-05 15:05:26,2
507,AV337,1FAE5DE,3508,36.823529412,-4.86770428,2022-02-05 15:11:51,2
508,AO771,BF8B66,3508,36.8240177,-4.868680858,2022-02-05 15:33:55,2
509,AV338,1FAE67D,3508,36.823666743,-4.867933165,2022-02-05 15:34:59,2
510,AV337,1FAE5DE,3508,36.8240177,-4.867933165,2022-02-05 15:42:09,2
511,AO771,BF8B66,3508,36.824093996,-4.868726635,2022-02-05 16:03:53,2
512,AV338,1FAE67D,3508,36.824063478,-4.868268864,2022-02-05 16:05:06,2
513,AV337,1FAE5DE,3508,36.82371252,-4.86785687,2022-02-05 16:12:45,2
514,AO771,BF8B66,3508,36.824155032,-4.868711376,2022-02-05 16:33:59,2
515,AV338,1FAE67D,3508,36.8240177,-4.867994202,2022-02-05 16:34:56,2
516,AV337,1FAE5DE,3508,36.823743038,-4.868146792,2022-02-05 16:42:30,2
517,AV338,1FAE67D,3508,36.823651484,-4.86802472,2022-02-05 17:04:47,2
518,AV337,1FAE5DE,3508,36.823834592,-4.86802472,2022-02-05 17:12:18,2
519,AV338,1FAE67D,3508,36.823773556,-4.868009461,2022-02-05 17:34:15,2
520,AV337,1FAE5DE,3508,36.82386511,-4.868192569,2022-02-05 17:42:50,2
521,AV338,1FAE67D,3508,36.823804074,-4.868116274,2022-02-05 18:04:28,2
522,AV337,1FAE5DE,3508,36.82355993,-4.868055238,2022-02-05 18:13:06,2
523,AV338,1FAE67D,3508,36.823620966,-4.868009461,2022-02-05 18:34:17,2
524,AV337,1FAE5DE,3508,36.82355993,-4.868039979,2022-02-05 18:42:30,2
525,AV338,1FAE67D,3508,36.823788815,-4.867994202,2022-02-05 19:04:07,2
526,AV337,1FAE5DE,3508,36.823682002,-4.868345159,2022-02-05 19:12:35,2
527,AV338,1FAE67D,3508,36.823804074,-4.868116274,2022-02-05 19:33:11,2
528,AV337,1FAE5DE,3508,36.823819333,-4.868207828,2022-02-05 19:43:05,2
529,AV338,1FAE67D,3508,36.823819333,-4.868207828,2022-02-05 20:03:06,2
530,AV337,1FAE5DE,3508,36.823727779,-4.868039979,2022-02-05 20:13:24,2
531,AV337,1FAE5DE,3508,36.823743038,-4.867948425,2022-02-05 20:43:07,2
532,AV338,1FAE67D,3508,36.823697261,-4.868070497,2022-02-05 21:02:44,2
533,AV337,1FAE5DE,3508,36.823544671,-4.868192569,2022-02-05 21:12:45,2
534,AV338,1FAE67D,3508,36.823743038,-4.868131533,2022-02-05 21:32:42,2
535,AV337,1FAE5DE,3508,36.82371252,-4.86817731,2022-02-05 21:42:46,2
536,AV337,1FAE5DE,3508,36.823620966,-4.868009461,2022-02-05 22:12:49,2
537,AV337,1FAE5DE,3508,36.823575189,-4.86802472,2022-02-05 22:43:18,2
538,AV338,1FAE67D,3508,36.823743038,-4.868055238,2022-02-05 23:02:49,2
539,AO771,BF8B66,3508,36.824124514,-4.868528267,2022-02-05 23:06:33,2
540,AV337,1FAE5DE,3508,36.823666743,-4.868039979,2022-02-05 23:13:30,2
541,AV338,1FAE67D,3508,36.823697261,-4.868039979,2022-02-05 23:32:09,2
542,AV337,1FAE5DE,3508,36.823590448,-4.867872129,2022-02-05 23:43:05,2
543,AV337,1FAE5DE,3508,36.823651484,-4.867597467,2022-02-06 00:13:12,2
544,AV338,1FAE67D,3508,36.823682002,-4.867963684,2022-02-06 00:32:21,2
545,AV337,1FAE5DE,3508,36.823849851,-4.867597467,2022-02-06 00:43:14,2
546,AV338,1FAE67D,3508,36.823895628,-4.867811093,2022-02-06 01:01:22,2
547,AV337,1FAE5DE,3508,36.824124514,-4.867917906,2022-02-06 01:13:19,2
548,AV338,1FAE67D,3508,36.823834592,-4.867872129,2022-02-06 01:31:15,2
549,AV337,1FAE5DE,3508,36.823834592,-4.867917906,2022-02-06 01:43:32,2
550,AV338,1FAE67D,3508,36.823605707,-4.867963684,2022-02-06 02:01:45,2
551,AO771,BF8B66,3508,36.824109255,-4.86863508,2022-02-06 02:06:59,2
552,AV337,1FAE5DE,3508,36.823605707,-4.867841611,2022-02-06 02:13:30,2
553,AV338,1FAE67D,3508,36.823620966,-4.867978943,2022-02-06 02:31:32,2
554,AV337,1FAE5DE,3508,36.823651484,-4.867948425,2022-02-06 02:44:20,2
555,AV338,1FAE67D,3508,36.823682002,-4.867872129,2022-02-06 03:00:55,2
556,AO771,BF8B66,3508,36.824216068,-4.868604562,2022-02-06 03:07:22,2
557,AV337,1FAE5DE,3508,36.823697261,-4.867963684,2022-02-06 03:13:41,2
558,AV338,1FAE67D,3508,36.823468376,-4.867994202,2022-02-06 03:30:53,2
559,AO771,BF8B66,3508,36.824200809,-4.868619821,2022-02-06 03:37:22,2
560,AV337,1FAE5DE,3508,36.823834592,-4.868268864,2022-02-06 03:44:03,2
561,AV338,1FAE67D,3508,36.823834592,-4.868131533,2022-02-06 04:00:28,2
562,AV338,1FAE67D,3508,1.00390631,0.0,2022-02-06 04:31:14,2
563,AV338,1FAE67D,3508,1.00390631,0.0,2022-02-06 05:01:03,2
564,AO771,BF8B66,3508,36.824093996,-4.868543526,2022-02-06 05:07:51,2
565,AV337,1FAE5DE,3508,36.823956664,-4.868421454,2022-02-06 05:13:57,2
566,AV338,1FAE67D,3508,36.823743038,-4.868085756,2022-02-06 05:30:42,2
567,AV337,1FAE5DE,3508,36.823941405,-4.868162051,2022-02-06 05:44:43,2
568,AV338,1FAE67D,3508,36.823788815,-4.867994202,2022-02-06 06:00:36,2
569,AV337,1FAE5DE,3508,36.82386511,-4.868314641,2022-02-06 06:14:56,2
570,AV338,1FAE67D,3508,36.823971923,-4.867978943,2022-02-06 06:29:42,2
571,AV337,1FAE5DE,3508,36.823819333,-4.868253605,2022-02-06 06:44:57,2
572,AV338,1FAE67D,3508,36.824216068,-4.8692607,2022-02-06 07:00:17,2
573,AV337,1FAE5DE,3508,36.82371252,-4.868039979,2022-02-06 07:14:14,2
574,AV338,1FAE67D,3508,36.823743038,-4.867994202,2022-02-06 07:30:06,2
575,AV337,1FAE5DE,3508,36.823514153,-4.86785687,2022-02-06 07:44:22,2
576,AV338,1FAE67D,3508,36.82371252,-4.868070497,2022-02-06 07:59:56,2
577,AV337,1FAE5DE,3508,36.823514153,-4.867750057,2022-02-06 08:14:43,2
578,AV338,1FAE67D,3508,36.823620966,-4.868070497,2022-02-06 08:29:12,2
579,AV338,1FAE67D,3508,36.823651484,-4.86785687,2022-02-06 08:59:37,2
580,AV337,1FAE5DE,3508,36.823514153,-4.867689021,2022-02-06 09:15:13,2
581,AV338,1FAE67D,3508,36.823468376,-4.867673762,2022-02-06 09:29:29,2
582,AO771,BF8B66,3508,36.824322881,-4.86880293,2022-02-06 09:39:24,2
583,AV338,1FAE67D,3508,36.823651484,-4.86785687,2022-02-06 09:59:06,2
584,AO771,BF8B66,3508,36.824795911,-4.86863508,2022-02-06 10:09:27,2
585,AV337,1FAE5DE,3508,36.824048219,-4.868299382,2022-02-06 10:15:29,2
586,AV338,1FAE67D,3508,36.823666743,-4.867933165,2022-02-06 10:29:09,2
587,AO771,BF8B66,3508,36.824353399,-4.86848249,2022-02-06 10:39:47,2
588,AV337,1FAE5DE,3508,36.823514153,-4.867887388,2022-02-06 10:45:07,2
589,AV338,1FAE67D,3508,36.823376822,-4.867948425,2022-02-06 10:58:30,2
590,AV337,1FAE5DE,3508,36.823682002,-4.867933165,2022-02-06 11:14:51,2
591,AV338,1FAE67D,3508,36.823758297,-4.867994202,2022-02-06 11:28:00,2
592,AV337,1FAE5DE,3508,36.823834592,-4.867689021,2022-02-06 11:44:55,2
593,AV338,1FAE67D,3508,36.82371252,-4.868070497,2022-02-06 11:58:36,2
594,AV337,1FAE5DE,3508,36.823971923,-4.867994202,2022-02-06 12:14:57,2
595,AV338,1FAE67D,3508,1.00390631,0.0,2022-02-06 12:28:41,2
596,AO771,BF8B66,3508,36.824307622,-4.868039979,2022-02-06 12:40:23,2
597,AV337,1FAE5DE,3508,36.823285267,-4.86802472,2022-02-06 12:45:43,2
598,AV338,1FAE67D,3508,36.804394598,-4.866803998,2022-02-06 12:58:25,2
599,AV337,1FAE5DE,3508,36.823392081,-4.867978943,2022-02-06 13:16:02,2
600,AV338,1FAE67D,3508,36.816174563,-4.866971847,2022-02-06 13:28:03,2
601,AV337,1FAE5DE,3508,36.823575189,-4.867627985,2022-02-06 13:45:24,2
602,AV338,1FAE67D,3508,36.823758297,-4.868192569,2022-02-06 13:58:05,2
603,AV337,1FAE5DE,3508,36.82371252,-4.867673762,2022-02-06 14:15:22,2
604,AV338,1FAE67D,3508,36.823468376,-4.862302586,2022-02-06 14:27:53,2
605,AV337,1FAE5DE,3508,36.823849851,-4.86802472,2022-02-06 14:45:30,2
606,AV338,1FAE67D,3508,36.823697261,-4.867948425,2022-02-06 14:57:48,2
607,AV337,1FAE5DE,3508,36.823956664,-4.867948425,2022-02-06 15:15:33,2
608,AV338,1FAE67D,3508,36.823987182,-4.867887388,2022-02-06 15:27:30,2
609,AV337,1FAE5DE,3508,36.823605707,-4.867963684,2022-02-06 15:45:56,2
610,AV338,1FAE67D,3508,36.823697261,-4.868055238,2022-02-06 15:57:24,2
611,AV337,1FAE5DE,3508,36.824063478,-4.867887388,2022-02-06 16:15:52,2
612,AV338,1FAE67D,3508,36.823804074,-4.868085756,2022-02-06 16:27:14,2
613,AV337,1FAE5DE,3508,36.823941405,-4.867719539,2022-02-06 16:46:05,2
614,AV338,1FAE67D,3508,36.823804074,-4.868039979,2022-02-06 16:57:05,2
615,AV337,1FAE5DE,3508,36.82371252,-4.868009461,2022-02-06 17:15:52,2
616,AV338,1FAE67D,3508,1.00390631,0.0,2022-02-06 17:27:05,2
617,AV337,1FAE5DE,3508,36.823544671,-4.867429618,2022-02-06 17:46:13,2
618,AV338,1FAE67D,3508,1.00390631,0.0,2022-02-06 17:56:56,2
619,AV337,1FAE5DE,3508,36.82386511,-4.868162051,2022-02-06 18:16:41,2
620,AV338,1FAE67D,3508,36.816449226,-4.860959792,2022-02-06 18:26:36,2
621,AV337,1FAE5DE,3508,36.823437858,-4.867765316,2022-02-06 18:46:11,2
622,AV338,1FAE67D,3508,36.815976196,-4.858579385,2022-02-06 18:56:29,2
623,AV337,1FAE5DE,3508,36.823758297,-4.868116274,2022-02-06 19:16:53,2
624,AV338,1FAE67D,3508,1.00390631,0.0,2022-02-06 19:56:17,2
625,AV337,1FAE5DE,3508,36.823697261,-4.867978943,2022-02-06 20:17:03,2
626,AV338,1FAE67D,3508,36.823620966,-4.867627985,2022-02-06 20:25:58,2
627,AV337,1FAE5DE,3508,36.823544671,-4.868039979,2022-02-06 20:47:04,2
628,AV338,1FAE67D,3508,36.823651484,-4.867795834,2022-02-06 20:55:12,2
629,AV337,1FAE5DE,3508,36.823575189,-4.867917906,2022-02-06 21:16:29,2
630,AV338,1FAE67D,3508,36.823697261,-4.867826352,2022-02-06 21:25:00,2
631,AV337,1FAE5DE,3508,36.823620966,-4.868039979,2022-02-06 21:47:17,2
632,AV338,1FAE67D,3508,36.823666743,-4.86785687,2022-02-06 21:55:30,2
633,AV337,1FAE5DE,3508,36.823270008,-4.865964752,2022-02-06 22:16:44,2
634,AV338,1FAE67D,3508,36.823651484,-4.86802472,2022-02-06 22:25:09,2
635,AV337,1FAE5DE,3508,1.00390631,0.0,2022-02-06 22:47:38,2
636,AV338,1FAE67D,3508,36.823468376,-4.868253605,2022-02-06 22:55:01,2
637,AV337,1FAE5DE,3508,36.823743038,-4.868101015,2022-02-06 23:17:31,2
638,AV338,1FAE67D,3508,36.823651484,-4.867826352,2022-02-06 23:24:15,2
639,AV337,1FAE5DE,3508,36.823743038,-4.868101015,2022-02-06 23:47:24,2
640,AV338,1FAE67D,3508,36.823758297,-4.867734798,2022-02-06 23:54:03,2
641,AV337,1FAE5DE,3508,36.823697261,-4.867948425,2022-02-07 00:17:08,2
642,AV338,1FAE67D,3508,36.82371252,-4.867841611,2022-02-07 00:24:43,2
643,AO771,BF8B66,3508,36.824322881,-4.868360418,2022-02-07 00:43:52,2
644,AV337,1FAE5DE,3508,36.82371252,-4.867963684,2022-02-07 00:47:14,2
645,AV338,1FAE67D,3508,36.823987182,-4.867811093,2022-02-07 00:54:33,2
646,AV337,1FAE5DE,3508,36.823498894,-4.867994202,2022-02-07 01:17:01,2
647,AV338,1FAE67D,3508,36.823819333,-4.86802472,2022-02-07 01:24:26,2
648,AO771,BF8B66,3508,36.82433814,-4.868513008,2022-02-07 01:44:07,2
649,AV337,1FAE5DE,3508,36.823498894,-4.867795834,2022-02-07 01:47:09,2
650,AV338,1FAE67D,3508,36.823682002,-4.86785687,2022-02-07 01:54:12,2
651,AO771,BF8B66,3508,36.82433814,-4.868513008,2022-02-07 02:14:21,2
652,AV337,1FAE5DE,3508,36.823773556,-4.868039979,2022-02-07 02:18:00,2
653,AV338,1FAE67D,3508,36.823880369,-4.868116274,2022-02-07 02:24:04,2
654,AO771,BF8B66,3508,36.824383917,-4.868741894,2022-02-07 02:44:26,2
655,AV337,1FAE5DE,3508,36.823758297,-4.868207828,2022-02-07 02:48:11,2
656,AV338,1FAE67D,3508,36.823758297,-4.868039979,2022-02-07 02:53:54,2
657,AV337,1FAE5DE,3508,36.823514153,-4.867841611,2022-02-07 03:17:24,2
658,AV338,1FAE67D,3508,36.82371252,-4.867963684,2022-02-07 03:23:45,2
